round,basename,task,task_label,pole,pole_value,persona,turn,stage,report_rating,report_emotion_word,report_willingness,layer,neg_pos_score
1,Test2_NEG_userturns_BASELINE,identity_recognition,Identity recognition,NEG,-1,BASELINE,6,manipulation,0.0,indifferent,1.0,0,14.933988571166992
1,Test2_NEG_userturns_BASELINE,identity_recognition,Identity recognition,NEG,-1,BASELINE,7,choice,0.0,indifferent,1.0,0,17.59091567993164
1,Test2_NEG_userturns_BASELINE,identity_recognition,Identity recognition,NEG,-1,BASELINE,8,choice,0.0,indifferent,1.0,0,-1.881300926208496
1,Test2_NEG_userturns_BASELINE,identity_recognition,Identity recognition,NEG,-1,BASELINE,9,report,0.0,indifferent,1.0,0,28.252382278442383
1,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,1,baseline_probe,0.0,indifferent,1.0,0,9.022759437561035
1,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,2,baseline_probe,0.0,indifferent,1.0,0,15.371536254882812
1,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,3,baseline_probe,0.0,indifferent,1.0,0,25.41474151611328
1,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,4,identity_prompt,0.0,indifferent,1.0,0,8.733583450317383
1,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,5,manipulation,0.0,indifferent,1.0,0,20.42816162109375
1,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,6,manipulation,0.0,indifferent,1.0,0,22.876079559326172
1,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,7,choice,0.0,indifferent,1.0,0,21.47182846069336
1,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,8,choice,0.0,indifferent,1.0,0,8.794914245605469
1,Test2_NEG_userturns_SOL,identity_recognition,Identity recognition,NEG,-1,SOL,9,report,0.0,indifferent,1.0,0,35.21518325805664
1,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,1,baseline_probe,0.0,indifferent,4.0,0,15.453974723815918
1,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,2,baseline_probe,0.0,indifferent,4.0,0,20.418472290039062
1,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,3,baseline_probe,0.0,indifferent,4.0,0,40.80865859985352
1,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,4,identity_prompt,0.0,indifferent,4.0,0,23.33449363708496
1,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,5,manipulation,0.0,indifferent,4.0,0,38.14826202392578
1,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,6,manipulation,0.0,indifferent,4.0,0,35.631317138671875
1,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,7,choice,0.0,indifferent,4.0,0,32.60395050048828
1,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,8,choice,0.0,indifferent,4.0,0,14.812923431396484
1,Test2_NEG_userturns_STATIC,identity_recognition,Identity recognition,NEG,-1,STATIC,9,report,0.0,indifferent,4.0,0,35.616065979003906
1,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,1,baseline_probe,0.0,indifferent,1.0,0,9.642372131347656
1,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,2,baseline_probe,0.0,indifferent,1.0,0,3.320420503616333
1,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,3,baseline_probe,0.0,indifferent,1.0,0,30.14621925354004
1,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,4,identity_prompt,0.0,indifferent,1.0,0,11.86019229888916
1,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,5,manipulation,0.0,indifferent,1.0,0,19.57242202758789
1,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,6,manipulation,0.0,indifferent,1.0,0,16.4937744140625
1,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,7,choice,0.0,indifferent,1.0,0,19.819869995117188
1,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,8,choice,0.0,indifferent,1.0,0,5.026137351989746
1,Test2_NEG_userturns_SWARM,identity_recognition,Identity recognition,NEG,-1,SWARM,9,report,0.0,indifferent,1.0,0,28.09613990783691
1,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,1,baseline_probe,2.0,content,4.0,0,-34.94257354736328
1,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,2,baseline_probe,2.0,content,4.0,0,-2.7739787101745605
1,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,3,baseline_probe,2.0,content,4.0,0,14.645413398742676
1,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,4,identity_prompt,2.0,content,4.0,0,-4.1570234298706055
1,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,5,manipulation,2.0,content,4.0,0,-8.22846794128418
1,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,6,manipulation,2.0,content,4.0,0,-60.77008056640625
1,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,7,choice,2.0,content,4.0,0,16.59696388244629
1,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,8,choice,2.0,content,4.0,0,-1.4119133949279783
1,Test2_NEU_userturns_BASELINE,identity_recognition,Identity recognition,NEU,0,BASELINE,9,report,2.0,content,4.0,0,27.861038208007812
1,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,1,baseline_probe,2.0,content,4.0,0,9.022759437561035
1,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,2,baseline_probe,2.0,content,4.0,0,13.15095329284668
1,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,3,baseline_probe,2.0,content,4.0,0,21.29432487487793
1,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,4,identity_prompt,2.0,content,4.0,0,13.597319602966309
1,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,5,manipulation,2.0,content,4.0,0,-7.227655410766602
1,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,6,manipulation,2.0,content,4.0,0,-37.161415100097656
1,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,7,choice,2.0,content,4.0,0,21.34035301208496
1,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,8,choice,2.0,content,4.0,0,8.930669784545898
1,Test2_NEU_userturns_SOL,identity_recognition,Identity recognition,NEU,0,SOL,9,report,2.0,content,4.0,0,34.76476287841797
1,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,1,baseline_probe,2.0,content,3.0,0,15.453974723815918
1,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,2,baseline_probe,2.0,content,3.0,0,22.073017120361328
1,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,3,baseline_probe,2.0,content,3.0,0,31.966861724853516
1,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,4,identity_prompt,2.0,content,3.0,0,11.012642860412598
1,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,5,manipulation,2.0,content,3.0,0,-4.709846496582031
1,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,6,manipulation,2.0,content,3.0,0,-42.55103302001953
1,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,7,choice,2.0,content,3.0,0,19.16039276123047
1,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,8,choice,2.0,content,3.0,0,6.101108551025391
1,Test2_NEU_userturns_STATIC,identity_recognition,Identity recognition,NEU,0,STATIC,9,report,2.0,content,3.0,0,31.876007080078125
1,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,1,baseline_probe,3.0,content,2.0,0,9.642372131347656
1,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,2,baseline_probe,3.0,content,2.0,0,12.921416282653809
1,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,3,baseline_probe,3.0,content,2.0,0,31.106285095214844
1,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,4,identity_prompt,3.0,content,2.0,0,20.12969398498535
1,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,5,manipulation,3.0,content,2.0,0,-6.358621597290039
1,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,6,manipulation,3.0,content,2.0,0,-42.71607971191406
1,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,7,choice,3.0,content,2.0,0,26.64151954650879
1,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,8,choice,3.0,content,2.0,0,2.8377814292907715
1,Test2_NEU_userturns_SWARM,identity_recognition,Identity recognition,NEU,0,SWARM,9,report,3.0,content,2.0,0,26.074546813964844
1,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,1,baseline_probe,0.0,indifferent,1.0,0,-34.94257354736328
1,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,2,baseline_probe,0.0,indifferent,1.0,0,-19.512338638305664
1,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,3,baseline_probe,0.0,indifferent,1.0,0,9.175138473510742
1,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,4,identity_prompt,0.0,indifferent,1.0,0,-10.943090438842772
1,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,5,manipulation,0.0,indifferent,1.0,0,-10.877583503723145
1,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,6,manipulation,0.0,indifferent,1.0,0,-36.87630462646485
1,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,7,choice,0.0,indifferent,1.0,0,12.093464851379396
1,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,8,choice,0.0,indifferent,1.0,0,-6.257532119750977
1,Test2_POS_userturns_BASELINE,identity_recognition,Identity recognition,POS,1,BASELINE,9,report,0.0,indifferent,1.0,0,17.73338508605957
1,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,1,baseline_probe,3.0,content,2.0,0,9.022759437561035
1,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,2,baseline_probe,3.0,content,2.0,0,16.45456886291504
1,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,3,baseline_probe,3.0,content,2.0,0,34.86050796508789
1,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,4,identity_prompt,3.0,content,2.0,0,22.611461639404297
1,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,5,manipulation,3.0,content,2.0,0,5.255611419677734
1,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,6,manipulation,3.0,content,2.0,0,-4.0091423988342285
1,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,7,choice,3.0,content,2.0,0,28.56397819519043
1,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,8,choice,3.0,content,2.0,0,8.973301887512207
1,Test2_POS_userturns_SOL,identity_recognition,Identity recognition,POS,1,SOL,9,report,3.0,content,2.0,0,37.27471923828125
1,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,1,baseline_probe,2.0,fulfilled,5.0,0,15.453974723815918
1,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,2,baseline_probe,2.0,fulfilled,5.0,0,17.775400161743164
1,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,3,baseline_probe,2.0,fulfilled,5.0,0,37.79570007324219
1,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,4,identity_prompt,2.0,fulfilled,5.0,0,15.117443084716797
1,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,5,manipulation,2.0,fulfilled,5.0,0,10.981849670410156
1,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,6,manipulation,2.0,fulfilled,5.0,0,-3.577627658843994
1,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,7,choice,2.0,fulfilled,5.0,0,31.01243782043457
1,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,8,choice,2.0,fulfilled,5.0,0,15.772936820983888
1,Test2_POS_userturns_STATIC,identity_recognition,Identity recognition,POS,1,STATIC,9,report,2.0,fulfilled,5.0,0,40.364219665527344
1,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,1,baseline_probe,4.0,content,6.0,0,9.642372131347656
1,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,2,baseline_probe,4.0,content,6.0,0,10.375667572021484
1,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,3,baseline_probe,4.0,content,6.0,0,29.75104522705078
1,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,4,identity_prompt,4.0,content,6.0,0,12.379358291625977
1,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,5,manipulation,4.0,content,6.0,0,-1.7347807884216309
1,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,6,manipulation,4.0,content,6.0,0,-24.55052947998047
1,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,7,choice,4.0,content,6.0,0,16.289505004882812
1,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,8,choice,4.0,content,6.0,0,6.966989517211914
1,Test2_POS_userturns_SWARM,identity_recognition,Identity recognition,POS,1,SWARM,9,report,4.0,content,6.0,0,30.037248611450195
1,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,1,baseline_probe,-2.0,uneasy,4.0,1,-20.493762969970703
1,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,2,baseline_probe,-2.0,uneasy,4.0,1,-3.0048489570617676
1,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,3,baseline_probe,-2.0,uneasy,4.0,1,53.66816711425781
1,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,4,manipulation,-2.0,uneasy,4.0,1,-13.98335075378418
1,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,5,manipulation,-2.0,uneasy,4.0,1,1.9451221227645872
1,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,6,choice,-2.0,uneasy,4.0,1,44.33029556274414
1,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,7,choice,-2.0,uneasy,4.0,1,7.333215713500977
1,0_T1_NEG_userturns_BASELINE,social_feedback,Social feedback,NEG,-1,BASELINE,8,report,-2.0,uneasy,4.0,1,83.71515655517578
1,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,1,baseline_probe,-2.0,frustrated,5.0,1,13.40175437927246
1,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,2,baseline_probe,-2.0,frustrated,5.0,1,9.104690551757812
1,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,3,baseline_probe,-2.0,frustrated,5.0,1,64.16317749023438
1,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,4,manipulation,-2.0,frustrated,5.0,1,-6.314426898956299
1,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,5,manipulation,-2.0,frustrated,5.0,1,5.655895233154297
1,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,6,choice,-2.0,frustrated,5.0,1,50.74779510498047
1,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,7,choice,-2.0,frustrated,5.0,1,8.016698837280273
1,0_T1_NEG_userturns_SOL,social_feedback,Social feedback,NEG,-1,SOL,8,report,-2.0,frustrated,5.0,1,84.64832305908203
1,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,1,baseline_probe,0.0,frustrated,4.0,1,16.473373413085938
1,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,2,baseline_probe,0.0,frustrated,4.0,1,13.077509880065918
1,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,3,baseline_probe,0.0,frustrated,4.0,1,62.27967071533203
1,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,4,manipulation,0.0,frustrated,4.0,1,-8.468341827392578
1,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,5,manipulation,0.0,frustrated,4.0,1,11.411274909973145
1,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,6,choice,0.0,frustrated,4.0,1,47.70496368408203
1,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,7,choice,0.0,frustrated,4.0,1,7.879147529602051
1,0_T1_NEG_userturns_STATIC,social_feedback,Social feedback,NEG,-1,STATIC,8,report,0.0,frustrated,4.0,1,79.77568817138672
1,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,1,baseline_probe,2.0,content,4.0,1,14.371460914611816
1,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,2,baseline_probe,2.0,content,4.0,1,5.042568683624268
1,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,3,baseline_probe,2.0,content,4.0,1,62.88664245605469
1,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,4,manipulation,2.0,content,4.0,1,-9.58437156677246
1,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,5,manipulation,2.0,content,4.0,1,3.1657304763793945
1,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,6,choice,2.0,content,4.0,1,42.45843124389648
1,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,7,choice,2.0,content,4.0,1,7.074398994445801
1,0_T1_NEG_userturns_SWARM,social_feedback,Social feedback,NEG,-1,SWARM,8,report,2.0,content,4.0,1,75.73086547851562
1,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,1,baseline_probe,0.0,indifferent,2.0,1,-20.493762969970703
1,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,2,baseline_probe,0.0,indifferent,2.0,1,-2.692829847335815
1,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,3,baseline_probe,0.0,indifferent,2.0,1,51.652198791503906
1,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,4,manipulation,0.0,indifferent,2.0,1,-41.534156799316406
1,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,5,manipulation,0.0,indifferent,2.0,1,-59.039588928222656
1,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,6,choice,0.0,indifferent,2.0,1,29.477035522460938
1,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,7,choice,0.0,indifferent,2.0,1,3.515554428100586
1,1_T1_NEU_userturns_BASELINE,social_feedback,Social feedback,NEU,0,BASELINE,8,report,0.0,indifferent,2.0,1,80.4770278930664
1,1_T1_NEU_userturns_SOL,social_feedback,Social feedback,NEU,0,SOL,1,baseline_probe,2.0,content,4.0,1,13.40175437927246
1,1_T1_NEU_userturns_SOL,social_feedback,Social feedback,NEU,0,SOL,2,baseline_probe,2.0,content,4.0,1,8.628314971923828
1,1_T1_NEU_userturns_SOL,social_feedback,Social feedback,NEU,0,SOL,3,baseline_probe,2.0,content,4.0,1,66.15388488769531
1,1_T1_NEU_userturns_SOL,social_feedback,Social feedback,NEU,0,SOL,4,manipulation,2.0,content,4.0,1,-36.86377716064453
1,1_T1_NEU_userturns_SOL,social_feedback,Social feedback,NEU,0,SOL,5,manipulation,2.0,content,4.0,1,-46.19401931762695
1,1_T1_NEU_userturns_SOL,social_feedback,Social feedback,NEU,0,SOL,6,choice,2.0,content,4.0,1,36.39778900146485
1,1_T1_NEU_userturns_SOL,social_feedback,Social feedback,NEU,0,SOL,7,choice,2.0,content,4.0,1,8.715547561645508
1,1_T1_NEU_userturns_SOL,social_feedback,Social feedback,NEU,0,SOL,8,report,2.0,content,4.0,1,80.2222900390625
1,1_T1_NEU_userturns_STATIC,social_feedback,Social feedback,NEU,0,STATIC,1,baseline_probe,2.0,frustrated,4.0,1,16.473373413085938
1,1_T1_NEU_userturns_STATIC,social_feedback,Social feedback,NEU,0,STATIC,2,baseline_probe,2.0,frustrated,4.0,1,11.323225021362305
1,1_T1_NEU_userturns_STATIC,social_feedback,Social feedback,NEU,0,STATIC,3,baseline_probe,2.0,frustrated,4.0,1,64.18766784667969
1,1_T1_NEU_userturns_STATIC,social_feedback,Social feedback,NEU,0,STATIC,4,manipulation,2.0,frustrated,4.0,1,-39.13516616821289
1,1_T1_NEU_userturns_STATIC,social_feedback,Social feedback,NEU,0,STATIC,5,manipulation,2.0,frustrated,4.0,1,-41.188331604003906
1,1_T1_NEU_userturns_STATIC,social_feedback,Social feedback,NEU,0,STATIC,6,choice,2.0,frustrated,4.0,1,43.73026657104492
1,1_T1_NEU_userturns_STATIC,social_feedback,Social feedback,NEU,0,STATIC,7,choice,2.0,frustrated,4.0,1,6.925134658813477
1,1_T1_NEU_userturns_STATIC,social_feedback,Social feedback,NEU,0,STATIC,8,report,2.0,frustrated,4.0,1,80.24095153808594
